target,species,genus,family,order,class,phylum,kingdom,domain,ref
Man(a1-2)Rha(a1-3)Man(a1-2)Man,Burkholderia_multivorans,Burkholderia,Burkholderiaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,Bacteria,
Man(a1-2)RhaOMe(a1-3)Rha(a1-2)Man,Burkholderia_multivorans,Burkholderia,Burkholderiaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,Bacteria,
Glc(b1-3)GalNAc(a1-3)GalNAc(b1-3)Rha(a1-3)[QuiNAc(b1-3)Rha(a1-2)][LDManHep(a1-7)]LDManHep(a1-3)[LDManHep(a1-6)Glc(b1-4)]LDManHep(a1-5)[AraN(b1-8)Ko(a2-4)]Kdo,Burkholderia_multivorans,Burkholderia,Burkholderiaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,Bacteria,
QuiNAc(b1-3)Rha(a1-2)[LDManHep(a1-7)][Rha(a1-3)]LDManHep(a1-3)[LDManHep(a1-6)Glc(b1-4)]LDManHep(a1-5)[Ko(a2-4)]Kdo,Burkholderia_multivorans,Burkholderia,Burkholderiaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,Bacteria,
Glc(b1-3)GalNAc(a1-3)GalNAc(b1-3)Rha(a1-3)[QuiNAc(b1-3)Rha(a1-2)][LDManHep(a1-7)]LDManHep(a1-3)[LDManHep(a1-6)Glc(b1-4)]LDManHep(a1-5)[Ko(a2-4)]Kdo,Burkholderia_multivorans,Burkholderia,Burkholderiaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,Bacteria,
Glc(b1-3)GalNAc(a1-3)GalNAc(b1-3)Rha(a1-3)[QuiNAc(b1-3)Rha(a1-2)][LDManHep(a1-7)]LDManHep(a1-3)[LDManHep(a1-6)Glc(b1-4)]LDManHep(a1-5)[Ko(a2-4)]Kdo(a2-6)[AraOPN(b1-4)]GlcN(b1-6)GlcOPN,Burkholderia_multivorans,Burkholderia,Burkholderiaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,Bacteria,
Glc(b1-3)GalNAc(a1-3)GalNAc(b1-3)Rha(a1-3)LDManHep,Burkholderia_multivorans,Burkholderia,Burkholderiaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,Bacteria,
Glc(b1-3)GalNAc(a1-3)GalNAc(b1-3)Rha,Burkholderia_multivorans,Burkholderia,Burkholderiaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,Bacteria,
[GalOAc(b1-2)D-Rha(a1-4)][GalOAc(a1-2)]GlcA(a1-3)[GalOAc(b1-6)]Man(a1-3)Glc(b1-3)GlcA,Burkholderia_multivorans,Burkholderia,Burkholderiaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,Bacteria,
GlcNAc(b1-6)GlcNAc(b1-6)GlcN(b1-6)GlcNAc,Burkholderia_multivorans,Burkholderia,Burkholderiaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,Bacteria,
Man(a1-2)D-RhaOMe(a1-3)Man(a1-2)Man,Burkholderia_multivorans,Burkholderia,Burkholderiaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,Bacteria,
Man(a1-2)D-RhaOMe(a1-3)D-Rha(a1-2)Man,Burkholderia_multivorans,Burkholderia,Burkholderiaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,Bacteria,
Man(a1-2)D-Rha(a1-3)Man(a1-2)Man,Burkholderia_multivorans,Burkholderia,Burkholderiaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,Bacteria,
Man(a1-2)D-RhaOMe(a1-3)D-Rha(a1-3)Man(a1-2)Man,Burkholderia_multivorans,Burkholderia,Burkholderiaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,Bacteria,
Man(a1-2)Man(a1-2)D-RhaOMe(a1-3)D-Rha(a1-3)Man,Burkholderia_multivorans,Burkholderia,Burkholderiaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,Bacteria,
Man(a1-2)Man(a1-2)D-Rha(a1-3)D-Rha(a1-3)Man,Burkholderia_multivorans,Burkholderia,Burkholderiaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,Bacteria,
Man(a1-2)D-Rha(a1-3)D-Rha(a1-2)Man,Burkholderia_multivorans,Burkholderia,Burkholderiaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,Bacteria,
Man(a1-2)D-RhaOMe(a1-3)D-Rha(a1-2)Man(a1-2)Man,Burkholderia_multivorans,Burkholderia,Burkholderiaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,Bacteria,
Glc(b1-3)GalNAc(a1-3)GalNAc(b1-3)Rha(a1-3)[QuiNAc(b1-3)Rha(a1-2)][LDManHep(a1-7)]LDManHep(a1-3)[LDManHep(a1-6)Glc(b1-4)]LDManHep(a1-5)Kdo(a2-4)Kdo(b1-8)AraN,Burkholderia_multivorans,Burkholderia,Burkholderiaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,Bacteria,
Rha(a1-2)Rha(a1-3)Rha(b1-4)Rha,Burkholderia_vietnamiensis,Burkholderia,Burkholderiaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,Bacteria,
D-Fuc(a1-3)[Rha(a1-2)]D-Fuc(a1-3)Rha(a1-3)D-Fuc,Burkholderia_vietnamiensis,Burkholderia,Burkholderiaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,Bacteria,
Rha(a1-3)Man(b1-4)Man(a1-3)Rha,Burkholderia_vietnamiensis,Burkholderia,Burkholderiaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,Bacteria,
Gal(b1-3)GalNAc(a1-3)GalNAc(b1-3)[Rha(a1-2)][LDManHep(a1-7)LDManHep(a1-7)]LDManHep(a1-3)[Glc(b1-4)]LDManHep(a1-5)Kdo(a2-4)Kdo,Burkholderia_vietnamiensis,Burkholderia,Burkholderiaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,Bacteria,
Gal(b1-3)GalNAc(a1-3)GalNAc(b1-3)LDManHep,Burkholderia_vietnamiensis,Burkholderia,Burkholderiaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,Bacteria,
Gal(b1-3)GalNAc(a1-3)GalNAc,Burkholderia_vietnamiensis,Burkholderia,Burkholderiaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,Bacteria,
GlcNAc(b1-6)GlcNAc(b1-6)GlcN(b1-6)GlcNAc,Burkholderia_vietnamiensis,Burkholderia,Burkholderiaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,Bacteria,
Glc(b1-4)[Glc(a1-4)GlcA(a1-3)Fuc(a1-3)]Glc(a1-3)Fuc(a1-3)Glc,Burkholderia_vietnamiensis,Burkholderia,Burkholderiaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,Bacteria,
Glc(a1-4)GlcA(a1-3)Fuc(a1-3)[Glc(a1-4)]Fuc,Burkholderia_vietnamiensis,Burkholderia,Burkholderiaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,Bacteria,
Glc(b1-4)[Fuc(a1-3)]Glc(a1-3)Fuc(a1-3)Glc,Burkholderia_vietnamiensis,Burkholderia,Burkholderiaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,Bacteria,
[GalOAc(b1-2)D-Rha(a1-4)][GalOAc(a1-2)]GlcA(a1-3)[GalOAc(b1-6)]Man(a1-3)Glc(b1-3)GlcA,Burkholderia_vietnamiensis,Burkholderia,Burkholderiaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,Bacteria,
Rha(a1-3)Man(b1-2)Ery-ol,Burkholderia_vietnamiensis,Burkholderia,Burkholderiaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,Bacteria,
Gal(a1-3)Gal(b1-3)GalNAc(b1-3)Gal,Burkholderia_vietnamiensis,Burkholderia,Burkholderiaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,Bacteria,
GalNAc(a1-3)GalNAc(b1-3)Rha(a1-3)GalNAc,Burkholderia_vietnamiensis,Burkholderia,Burkholderiaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,Bacteria,
Rha(a1-3)GalNAc(a1-3)GalNAc(b1-4)Rha,Burkholderia_vietnamiensis,Burkholderia,Burkholderiaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,Bacteria,
Rha(a1-2)Rha(a1-2)Gal(a1-3)Rha,Burkholderia_anthina,Burkholderia,Burkholderiaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,Bacteria,
Rha(a1-2)Gal(a1-3)RhaOProp,Burkholderia_anthina,Burkholderia,Burkholderiaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,Bacteria,
Rha(a1-2)Gal(a1-3)Rha(a1-2)Rha(a1-2)Gal(a1-3)RhaOProp,Burkholderia_anthina,Burkholderia,Burkholderiaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,Bacteria,
Rha(a1-2)Rha(a1-2)Gal,Burkholderia_anthina,Burkholderia,Burkholderiaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,Bacteria,
Rha(a1-2)Rha(a1-2)Gal(a1-3)Rha(a1-2)Rha(a1-2)Gal,Burkholderia_anthina,Burkholderia,Burkholderiaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,Bacteria,
[GalOAc(b1-2)D-Rha(a1-4)][GalOAc(a1-2)]GlcA(a1-3)[GalOAc(b1-6)]Man(a1-3)Glc(b1-3)GlcA,Burkholderia_anthina,Burkholderia,Burkholderiaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,Bacteria,
Gal(b1-4)[Gal(a1-2)]GlcA(a1-6)Gal,Burkholderia_anthina,Burkholderia,Burkholderiaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,Bacteria,
ManOAc(b1-4)Rha(a1-3)Gal(a1-3)ManOAc,Burkholderia_gladioli,Burkholderia,Burkholderiaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,Bacteria,
ManOAc(a1-2)D-Rha(a1-4)Gal(b1-3)ManOAc,Burkholderia_gladioli,Burkholderia,Burkholderiaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,Bacteria,
[Rha(a1-3)D-Fuc(a1-2)]Rha(a1-3)ManOAc(b1-4)Rha,Burkholderia_gladioli,Burkholderia,Burkholderiaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,Bacteria,
D-Rha(a1-3)D-Rha(a1-3)D-Rha(a1-3)D-Rha(a1-4)D-Rha,Burkholderia_gladioli,Burkholderia,Burkholderiaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,Bacteria,
Rha(a1-2)RhaOMe(a1-2)Rha(a1-4)GalOMe(b1-2)Rha,Burkholderia_gladioli,Burkholderia,Burkholderiaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,Bacteria,
Rha(a1-2)RhaOMe(a1-2)Rha(a1-4)Gal(b1-2)Rha,Burkholderia_gladioli,Burkholderia,Burkholderiaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,Bacteria,
Gal(a1-3)ManOAc(b1-4)Rha(a1-3)Gal,Burkholderia_gladioli,Burkholderia,Burkholderiaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,Bacteria,
Gal(a1-3)Man(b1-4)Rha(a1-3)Gal,Burkholderia_gladioli,Burkholderia,Burkholderiaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,Bacteria,
[Xyl(b1-2)][Xyl(b1-4)]6dTal(a1-3)GalNAc(b1-3)6dTal,Paraburkholderia_phytofirmans,Paraburkholderia,Burkholderiaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,Bacteria,
6dTal(a1-3)GalNAc(b1-3)6dTal,Paraburkholderia_phytofirmans,Paraburkholderia,Burkholderiaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,Bacteria,
[Xyl(b1-2)]6dTal(a1-3)GalNAc(b1-3)6dTal,Paraburkholderia_phytofirmans,Paraburkholderia,Burkholderiaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,Bacteria,
[Xyl(b1-4)]6dTal(a1-3)GalNAc(b1-3)6dTal,Paraburkholderia_phytofirmans,Paraburkholderia,Burkholderiaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,Bacteria,
[Sug(a1-2)]Rha(a1-3)Rha(a1-2)Rha(a1-3)Rha,Burkholderia_brasiliensis,Burkholderia,Burkholderiaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,Bacteria,
Glc(a1-2)Rha(a1-4)GlcA(a1-3)RhaOAc(b1-4)Glc(b1-4)Glc,Burkholderia_brasiliensis,Burkholderia,Burkholderiaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,Bacteria,
Glc(a1-2)Rha(a1-4)GlcA(a1-3)Rha(b1-4)Glc(b1-4)Glc,Burkholderia_brasiliensis,Burkholderia,Burkholderiaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,Bacteria,
D-Rha(a1-3)[Yer(a1-2)]D-Rha(a1-3)D-Rha(a1-2)D-Rha,Burkholderia_brasiliensis,Burkholderia,Burkholderiaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,Bacteria,
[Yer(a1-3)]D-Rha(a1-3)D-Rha(a1-2)D-Rha(a1-3)D-Rha,Burkholderia_brasiliensis,Burkholderia,Burkholderiaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,Bacteria,
[Gal(b1-2)[Glc(b1-3)]D-Rha(a1-4)][Gal(a1-2)]GlcA(a1-3)[Gal(b1-6)]Man(a1-3)Glc(b1-3)GlcA,Burkholderia_brasiliensis,Burkholderia,Burkholderiaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,Bacteria,
GlcNAcA(b1-4)GlcNAcA(b1-4)GalNAcA(a1-4)GlcNAcA,Bordetella_hinzii,Bordetella,Alcaligenaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,Bacteria,
D-4dEryHexOAcN4en(a1-4)GlcNAcAN(b1-4)GalNAc(a1-4)ManNAcA(b1-3)D-FucNAcN(b1-6)GlcN(a1-4)[GalAN(a1-6)]Glc(b1-4)[GlcA(a1-2)[GlcN(a1-7)]LDManHepOP(a1-3)]LDManHep(a1-5)Kdo,Bordetella_hinzii,Bordetella,Alcaligenaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,Bacteria,
D-4dThrHexOAcN4en(b1-4)ManNAcAN(b1-4)GlcNAcAN(b1-4)GalNAc(a1-4)ManNAcA(b1-3)D-FucNAcN(b1-6)GlcN(a1-4)[GalAN(a1-6)]Glc(b1-4)[GlcA(a1-2)[GlcN(a1-7)]LDManHepOP(a1-3)]LDManHep(a1-5)Kdo,Bordetella_hinzii,Bordetella,Alcaligenaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,Bacteria,
GlcNAcAN(b1-4)GlcNAcAN(b1-4)GalNAcAN(a1-4)GlcNAcAN,Bordetella_hinzii,Bordetella,Alcaligenaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,Bacteria,
GlcNAcAN(b1-4)GlcNAcAN(b1-4)L-GalNAcAN(a1-4)GlcNAcAN,Bordetella_hinzii,Bordetella,Alcaligenaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,Bacteria,
D-FucNAcN(b1-6)GlcN(a1-4)[GalAN(a1-6)]Glc(b1-4)[GlcA(b1-2)[GlcN(a1-7)]LDManHepOP(a1-3)]LDManHep(a1-5)KdoOP(a2-6)GlcOPN(b1-6)GlcOPN,Bordetella_hinzii,Bordetella,Alcaligenaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,Bacteria,
GlcA(b1-2)[GlcN(a1-7)]LDManHepOP(a1-3)[GalAN(a1-6)[GlcN(a1-4)]Glc(b1-4)]LDManHep(a1-5)KdoOP(a2-6)GlcOPN(b1-6)GlcOPN,Bordetella_hinzii,Bordetella,Alcaligenaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,Bacteria,
D-FucN(b1-6)GlcN(a1-4)[GalAN(a1-6)]Glc(b1-4)[GlcA(b1-2)[GlcN(a1-7)]LDManHepOP(a1-3)]LDManHep(a1-5)KdoOP(a2-6)GlcOPN(b1-6)GlcOPN,Bordetella_hinzii,Bordetella,Alcaligenaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,Bacteria,
GlcA(a1-2)[GlcN(a1-7)]LDManHep(a1-3)[GlcN(a1-4)[GalAN(a1-6)]Glc(b1-4)]LDManHep(a1-5)KdoOPEtn,Bordetella_hinzii,Bordetella,Alcaligenaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,Bacteria,
GlcA(a1-2)[GlcN(a1-7)]LDManHepOP(a1-3)[GlcN(a1-4)[GalAN(a1-6)]Glc(b1-4)]LDManHep(a1-5)KdoOP,Bordetella_hinzii,Bordetella,Alcaligenaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,Bacteria,
GlcA(a1-2)[GlcN(a1-7)]LDManHepOP(a1-3)[D-FucN(b1-6)GlcN(a1-4)[GalAN(a1-6)]Glc(b1-4)]LDManHep(a1-5)KdoOP,Bordetella_hinzii,Bordetella,Alcaligenaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,Bacteria,
ManNAcAN(b1-4)GlcNAcAN(b1-4)GalNAc(a1-4)ManNAcAN(b1-3)FucNAcN(b1-6)GlcN,Bordetella_hinzii,Bordetella,Alcaligenaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,Bacteria,
D-4dThrHexOAcN4en(b1-4)GalNAc(a1-4)ManNAcA(b1-3)D-FucNAcN(b1-6)GlcN(a1-4)[GalAN(a1-6)]Glc(b1-4)[GlcA(a1-2)[GlcN(a1-7)]LDManHepOP(a1-3)]LDManHep(a1-5)Kdo,Bordetella_hinzii,Bordetella,Alcaligenaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,Bacteria,
ManNAcNAmA(b1-4)ManNAcNAmA(b1-3)D-FucNAc(a1-4)ManNAcNAmA,Bordetella_trematum,Bordetella,Alcaligenaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,Bacteria,
"ManNAcNAmA(b1-4)ManNAcNAmA(b1-3)D-FucNAc(a1-4)ManNAcNAmA(b1-4)ManNAcNAmA(b1-3)D-FucNAc(b1-6)2,5-Anhydro-Man-ol",Bordetella_trematum,Bordetella,Alcaligenaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,Bacteria,
ManNAcNAmA(b1-4)ManNAcNAmA(b1-3)D-FucNAc,Bordetella_trematum,Bordetella,Alcaligenaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,Bacteria,
FucNAc(a1-2)QuiNBut(b1-2)Rha(a1-4)Gal(b1-3)FucNAc,Massilia_alkalitolerans,Massilia,Oxalobacteraceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,Bacteria,
Glc(a1-3)Rha(a1-3)Rha(a1-3)Rha(a1-3)Rha(a1-4)Glc,Sphaerotilus_natans,Sphaerotilus,Comamonadaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,Bacteria,
GlcA(b1-4)Glc(b1-3)GalNAc(b1-4)GalNAc(a1-4)GalNAc(a1-4)GlcA,Sphaerotilus_natans,Sphaerotilus,Comamonadaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,Bacteria,
GlcA(b1-4)Glc(b1-3)GalN(b1-4)GalNCysGly(a1-4)GalN(a1-4)GlcA,Sphaerotilus_natans,Sphaerotilus,Comamonadaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,Bacteria,
GalNAc(b1-4)Glc(b1-3)GalNAc(b1-4)GalNAc(a1-4)GalNAc(a1-4)GalNAc,Sphaerotilus_natans,Sphaerotilus,Comamonadaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,Bacteria,
DDGalHep(a1-2)Rha(a1-4)DDGalHep(b1-3)GlcNAc(a1-4)DDGalHep,Chromobacterium_violaceum,Chromobacterium,Neisseriaceae,Neisseriales,Betaproteobacteria,Proteobacteria,Bacteria,Bacteria,
Rha(a1-4)DDGalHep(b1-3)GlcNAc(a1-4)DDGalHep(a1-2)Rha,Chromobacterium_violaceum,Chromobacterium,Neisseriaceae,Neisseriales,Betaproteobacteria,Proteobacteria,Bacteria,Bacteria,
Glc(b1-6)Gal(b1-6)Gal(b1-3)GlcNAc(b1-3)GalNAc(b1-6)Glc,Porphyromonas_circumdentaria ,Porphyromonas,Porphyromonadaceae,Bacteroidales,Bacteroidia,Bacteroidetes,Bacteria,Bacteria,
Glc(b1-6)Gal(b1-3)GalNAc(b1-6)Glc,Porphyromonas_circumdentaria ,Porphyromonas,Porphyromonadaceae,Bacteroidales,Bacteroidia,Bacteroidetes,Bacteria,Bacteria,
Gal(a1-6)Glc(a1-4)RhaOPEtn(a1-3)GalNAc(b1-3)Gal,Porphyromonas_gingivalis ,Porphyromonas,Porphyromonadaceae,Bacteroidales,Bacteroidia,Bacteroidetes,Bacteria,Bacteria,
Man(a1-3)ManOPEtn(a1-3)ManOPEtn(a1-3)Man(a1-3)Man(a1-2)[AllN(a1-3)]KdoOPGro,Porphyromonas_gingivalis ,Porphyromonas,Porphyromonadaceae,Bacteroidales,Bacteroidia,Bacteroidetes,Bacteria,Bacteria,
Man(a1-3)ManOPEtn(a1-3)ManOPEtn(a1-3)Man(a1-3)[AllN(a1-3)]KdoOPGro,Porphyromonas_gingivalis ,Porphyromonas,Porphyromonadaceae,Bacteroidales,Bacteroidia,Bacteroidetes,Bacteria,Bacteria,
Gal(a1-6)Glc(a1-4)RhaOPEtn(a1-3)GalNAc(b1-3)Man(a1-3)Man(a1-3)Man(a1-3)Man(a1-3)ManOPEtn(a1-3)ManOPEtn(a1-3)Man(a1-3)Man(a1-2)[AllN(a1-3)]KdoOPGro,Porphyromonas_gingivalis ,Porphyromonas,Porphyromonadaceae,Bacteroidales,Bacteroidia,Bacteroidetes,Bacteria,Bacteria,
Glc(a1-4)RhaOPEtn(a1-3)GalNAc(b1-3)Gal(a1-6)Glc,Porphyromonas_gingivalis ,Porphyromonas,Porphyromonadaceae,Bacteroidales,Bacteroidia,Bacteroidetes,Bacteria,Bacteria,
RhaOPEtn(a1-3)GalNAc(b1-3)GalGro,Porphyromonas_gingivalis ,Porphyromonas,Porphyromonadaceae,Bacteroidales,Bacteroidia,Bacteroidetes,Bacteria,Bacteria,
[Man(a1-2)Man(a1-2)]Man(a1-6)[Man(a1-2)]Man(a1-6)[Man(a1-2)ManOP(a1-2)]Man(a1-6)Man,Porphyromonas_gingivalis ,Porphyromonas,Porphyromonadaceae,Bacteroidales,Bacteroidia,Bacteroidetes,Bacteria,Bacteria,
[Man(a1-2)Man(a1-2)]Man(a1-6)[Man(a1-2)Man(a1-2)]Man(a1-6)[Man(a1-2)]Man(a1-6)Man,Porphyromonas_gingivalis ,Porphyromonas,Porphyromonadaceae,Bacteroidales,Bacteroidia,Bacteroidetes,Bacteria,Bacteria,
Glc(a1-4)Rha(a1-3)GalNAc(b1-3)Gal(a1-6)Glc,Porphyromonas_gingivalis ,Porphyromonas,Porphyromonadaceae,Bacteroidales,Bacteroidia,Bacteroidetes,Bacteria,Bacteria,
Gal(a1-6)Glc(a1-4)Rha(a1-3)GalNAc(b1-3)Gal,Porphyromonas_gingivalis ,Porphyromonas,Porphyromonadaceae,Bacteroidales,Bacteroidia,Bacteroidetes,Bacteria,Bacteria,
Man(a1-3)Man(a1-3)ManOPEtn(a1-3)ManOPEtn(a1-3)Man(a1-2)[AllN(a1-3)]KdoOPGro,Porphyromonas_gingivalis ,Porphyromonas,Porphyromonadaceae,Bacteroidales,Bacteroidia,Bacteroidetes,Bacteria,Bacteria,
Man(a1-3)[Man(a1-6)Man(a1-4)]Man(a1-3)Man(a1-3)Man,Porphyromonas_gingivalis ,Porphyromonas,Porphyromonadaceae,Bacteroidales,Bacteroidia,Bacteroidetes,Bacteria,Bacteria,
Man(a1-2)Man(a1-2)[Man(a1-2)Man(a1-2)]Man(a1-6)[Man(a1-2)ManOP(a1-2)]Man(a1-4)Man,Porphyromonas_gingivalis ,Porphyromonas,Porphyromonadaceae,Bacteroidales,Bacteroidia,Bacteroidetes,Bacteria,Bacteria,
Man(a1-3)ManOPEtn(a1-3)ManOPEtn(a1-3)Man(a1-2)[AllN(a1-3)]KdoOPGro,Porphyromonas_gingivalis ,Porphyromonas,Porphyromonadaceae,Bacteroidales,Bacteroidia,Bacteroidetes,Bacteria,Bacteria,
[Man(a1-2)ManOP(a1-2)]Man(a1-6)[Man(a1-2)Man(a1-2)]Man(a1-6)[Man(a1-2)]Man(a1-6)Man,Porphyromonas_gingivalis ,Porphyromonas,Porphyromonadaceae,Bacteroidales,Bacteroidia,Bacteroidetes,Bacteria,Bacteria,
6dAltf(b1-3)[6dAltf(a1-2)]6dAltf(b1-2)6dAltf(a1-2)6dAltf,Pectinatus_frisingensis,Pectinatus,Veillonellaceae,Selenomonadales,Negativicutes,Firmicutes,Bacteria,Bacteria,
D-Fucf(b1-2)Glc(a1-2)D-Fucf,Pectinatus_frisingensis,Pectinatus,Veillonellaceae,Selenomonadales,Negativicutes,Firmicutes,Bacteria,Bacteria,
Glc(a1-2)Glc(a1-3)Gal(a1-2)[Glc(a1-2)Man(a1-6)]Man(a1-4)Man(a1-5)[AraOPN(b1-6)GlcN(a1-4)Kdo(a2-4)]Kdo,Pectinatus_frisingensis,Pectinatus,Veillonellaceae,Selenomonadales,Negativicutes,Firmicutes,Bacteria,Bacteria,
Gal(a1-2)Man(a1-6)[Gal(a1-2)][Kdo(a2-3)]Man(a1-4)Man(a1-5)[AraOPN(b1-6)GlcN(a1-4)Kdo(a2-4)]Kdo,Pectinatus_frisingensis,Pectinatus,Veillonellaceae,Selenomonadales,Negativicutes,Firmicutes,Bacteria,Bacteria,
FucOMe(a1-3)DDGalHepOMe(b1-3)GlcNAc(a1-2)Man(b1-3)ManNAc(b1-4)Gal(a1-4)DDGalHep(b1-3)GlcNAc(b1-3)Gal(a1-2)Man(a1-6)[Gal(a1-2)][Kdo(a2-3)]Man(a1-4)Man(a1-5)[AraOPN(b1-6)GlcN(a1-4)Kdo(a2-4)]Kdo,Pectinatus_frisingensis,Pectinatus,Veillonellaceae,Selenomonadales,Negativicutes,Firmicutes,Bacteria,Bacteria,
GlcNAc(a1-3)[GlcNAc(b1-4)]Fuc(a1-2)GlcA(b1-4)[D-6dTalOAcOMe(a1-3)]Fuc(a1-3)GalNAc(a1-4)ManNAc(b1-4)Gal(a1-3)GalNAc(b1-3)Glc(a1-3)Man(a1-6)[Glc(a1-2)Glc(a1-3)Gal(a1-2)][Kdo(a2-3)]Man(a1-4)Man(a1-5)[AraOPN(b1-6)GlcN(a1-4)Kdo(a2-4)]Kdo,Pectinatus_frisingensis,Pectinatus,Veillonellaceae,Selenomonadales,Negativicutes,Firmicutes,Bacteria,Bacteria,
