motif,pred
GlcA(b1-3)[Glc(a1-2)]Rha(b1-4)GlcNAc(b1-3)Rha(a1-4)GlcA,0.178
Rha(a1-4)Rha(a1-4)Rha(a1-6)[Glc(b1-3)]Man(a1-6)[Gal(a1-4)Gal3Me(a1-4)Gal3Me(a1-4)Gal3Me(a1-4)Gal3Me(a1-4)Gal3Me(a1-4)Gal3Me(a1-3)]Man(a1-6)Man(a1-6)Man(a1-4)Man,0.15
GalOPyr(b1-3)GlcOPyr(b1-4)Glc(b1-3)Glc(b1-6)[GlcA(b1-4)GlcA(b1-4)Glc(b1-4)]Glc,0.259
Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-4)]Man(a1-3)[Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[D-Fuc(a1-6)]GlcNAc-ol,0.033
Glc(b1-2)Rha(a1-2)D-Fuc,-0.809
ManN(a1-3)Gal(b1-4)LDManHep(a1-5)Kdo(a2-6)GlcN(b1-6)GlcN-ol,0.189
RibOP-ol(5-6)Galf(b1-3)Gal(b1-6)Galf(b1-6)GalNAc(b1-3)Gal(a1-1)RibOP-ol,0.049
GalNAc(a1-3)GalNAc(b1-6)GalNAc,-0.553
Fuc(a1-2)[GalNAc(a1-3)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-3)[Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,0.263
Glc(b1-6)Glc(b1-4)DigOMe,0.029
GlcA(b1-4)[Glc(a1-4)Gal(b1-3)]Gal(b1-3)Gal(b1-2)GlcA,0.045
Neu5Gc(a2-3)[Neu5Ac(a2-3)Gal(b1-3)GalNAc(b1-4)]Gal(b1-4)Glc,-0.009
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-6)]Man(a1-6)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-4)]Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,0.276
Rha(a1-3)Xyl(b1-4)Rha(a1-2)D-Fuc,-0.126
[Glc(b1-2)]Gal(b1-3)GlcNAc(b1-3)RhaPGro(a1-3)Gal,-0.49
GlcA(b1-4)[Glc(b1-6)]Gal(a1-6)Glc(b1-3)Gal,0.102
Fuc(a1-3)[GalNAcPCho(b1-4)]GlcNAc(b1-2)Man(a1-3)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,-0.059
"Man(a1-4)Glc(a1-4)2,7-Anhydro-Kdof",-0.021
Gal(b1-3)[Fuc(a1-2)Gal(b1-4)GlcNAc6S(b1-6)]GalNAc,0.197
[Glc(b1-8)][Glc(b1-9)]Kdn(b2-4)Kdn,-0.385
Neu5Ac(a2-3)Gal(b1-3)GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-3)[Glc(b1-4)]LDManHepOPEtn(a1-5)Kdo,-0.12
Man6P(a1-3)Man(a1-3)Man(a1-3)Man(a1-3)Man(a1-2)Man,0.311
[Fuc(a1-2)]Gal(a1-6)Gal(a1-6)Gal(a1-6)Gal(a1-6)Gal(a1-6)Gal(a1-6)Gal(a1-6)[Man(a1-2)]Gal(a1-6)Gal,-0.131
Gal(b1-3)GlcNAc(b1-4)Rha(a1-3)GalNAc(a1-3)Gal,0.061
Gal(b1-3)GlcNAc(b1-4)Man(a1-3)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc-ol,0.126
GlcNAc(b1-5)Galf(b1-3)GlcNAc(b1-5)Galf(b1-3)Gal(a1-3)Galf(b1-3)Gal,-0.041
Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Man(a1-3)[Man6P(a1-2)Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,0.08
Man(a1-2)Man(a1-3)[Man(a1-3)[Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc,0.044
Gal(b1-3)GlcNAc(b1-6)Gal(b1-4)[Fuc(a1-3)]Glc,-0.059
ManOMe(a1-3)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,-0.149
GalNAc4Me(b1-4)ManNAc(b1-3)1dEry-ol,0.261
Galf(b1-3)Gal(b1-4)[Galf6Ac(b1-3)][Gal(b1-6)]GalNAc(b1-3)Gal(a1-1)Rib5P-ol(5-6)Galf,-0.148
Glc2Ac4PGro(a1-4)Gal(a1-3)Gal4Ac6Ac(b1-4)Glc(b1-6)Glc2Ac4PGro,0.213
Kdo(b2-3)Rha(a1-3)GlcNAc(b1-4)Rha(a1-3)GlcNAc(b1-4)Rha,0.064
GalA(a1-4)GalA(a1-4)[DDManHep(a1-5)]Kdo,0.171
Man(a1-2)Man(a1-2)[Glc(a1-4)]Man(b1-3)[Glc(a1-6)]GlcNAc(a1-6)Man,-0.216
Fuc(a1-2)[GalNAcOMe(a1-3)]Gal(b1-3)GlcNAc(b1-2)Man(a1-3)[Fuc(a1-2)[GalNAcOMe(a1-3)]Gal(b1-3)GlcNAc(b1-2)ManOMe(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,-0.081
[Galf(b1-2)][Gal(b1-4)]Rha(a1-3)[Glc(a1-2)]Rha(a1-6)Gal(b1-2)Glc(a1-3)Rha,-0.26
[Fuc(a1-2)]Gal(a1-3)Gal(b1-3)GalNAc(b1-3)Gal,-0.054
Gal(b1-4)GlcNAc(b1-6)GalNAc,0.009
Fuc(a1-2)Gal(b1-4)Gal(b1-4)Rha-ol,-0.156
[D-4dXylHex(a1-2)]Rha(b1-4)GlcNAc(b1-3)Rha,0.03
GalOS(b1-3)GlcNAc(b1-2)Man(a1-3)[Gal(b1-3)GlcNAc(b1-2)ManOMe(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,0.091
D-Rha(a1-3)D-Rha(a1-2)D-Rha(a1-2)D-Rha(a1-3)D-Rha,-0.045
Ara(a1-2)[Xyl(b1-3)]Rha,-0.125
Glc(b1-3)Glc(b1-3)Glc(b1-3)[Glc(b1-6)Glc(b1-6)]Glc(b1-3)Glc(b1-3)Glc(b1-3)Glc,-0.128
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,0.129
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,0.039
GlcNAcA3NAc(b1-3)D-FucNAc,0.221
Glc(b1-4)[GlcA(a1-3)]Man(b1-4)Glc(a1-3)Glc,0.096
GalNAc(b1-3)GalNAc(b1-3)Gal(a1-4)Gal(a1-4)Glc,-0.067
6dTalOAc(a1-3)Gal(b1-7)Kdo(a2-3)6dTalOAc,-0.157
Galf(b1-6)Galf(b1-5)Galf(b1-5)Galf(b1-6)Man,-0.071
D-RhaN(a1-3)Fuc(a1-4)Glc(b1-3)GalN(b1-4)[Glc(a1-2)]Glc(a1-2)[GlcN(a1-3)]Gal(a1-3)Glc(a1-3)[LDManHep(a1-7)]LDManHep(a1-3)LDManHepOP(a1-5)[Kdo(a2-4)]Kdo(a2-6)GlcN4P(b1-6)GlcN1P,0.222
D-Rha(a1-3)D-Rha(a1-4)Gal,0.171
Neu5Ac(bond)GlcNAc(b1-2)Man(bond)[GalNAc4S(b1-4)GlcNAc(b1-2)Man(bond)][GlcNAc(b1-4)]Man(b1-4)GlcNAc(b1-4)GlcNAc,-0.148
Rha(a1-3)Rha(a1-2)RhaOMe(b1-4)Rha,-0.369
Rha(a1-4)Glc6Ac(b1-6)Glc,0.059
Gal(a1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc,0.091
Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,-0.149
Gal(a1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc,0.152
Gal(b1-4)Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc,-0.02
GlcNAc(b1-2)[GlcNAc(b1-4)]Man(a1-3)[GlcNAc(b1-2)[GlcNAc(b1-6)]Man(a1-6)][GlcNAc(b1-4)]Man(b1-4)GlcNAc(b1-4)GlcNAc,-0.359
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-6)[Fuc(a1-2)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)]Gal(b1-4)Glc,-0.062
GalA(a1-2)[Gal(b1-4)]Rha(b1-4)GalA(a1-2)[Gal(b1-6)Gal(b1-4)]Rha(b1-4)GalA(a1-2)Rha(b1-4)GalA(a1-2)[Gal(b1-6)Gal(b1-4)]Rha,-0.226
Ara3Me(b1-3)Araf(a1-3)Ara(a1-4)[Man(a1-6)]Man(b1-4)[Galf(b1-3)]GlcNAc(b1-4)GlcNAc,0.16
GlcA(b1-4)GalNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-2)Man(a1-6)[GalNAc(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,0.348
GlcNAc(b1-2)[GlcNAc(b1-4)]Man(a1-3)[GlcNAc(b1-4)][Man(a1-3)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc-ol,-0.33
[Glc(a1-6)Glc(a1-6)Glc(a1-3)]Glc(a1-6)Glc,0.091
Man(a1-6)[Man(a1-2)Man(a1-2)]Man(a1-6)Man(a1-6)Man,-0.045
Glc(a1-2)Galf(b1-6)Glc(a1-6)Glc(b1-3)Galf(b1-3)Glc,-0.007
Glc(b1-3)GlcNAc(b1-7)Neu5Ac(a2-3)Glc(b1-3)GlcNAc(b1-7)Neu5Ac,0.07
D-FucNAcOAc(b1-3)GlcNAcOPyr(a1-4)Gal(a1-4)Gal(b1-3)GlcNAc(b1-3)Glc(b1-3)[GalOPEtn(a1-2)]Glc(a1-3)Glc(a1-3)[GalA(b1-7)LDManHep(a1-7)]LDManHepOEtn(a1-3)LDManHepOPPEtn(a1-5)[AraN(b1-8)]Kdo,0.206
Ribf(b1-4)Gal(a1-2)Ribf,0.081
"Rha(a1-2)Rha(a1-3)Rha(a1-3)2,5-Anhydro-Man-ol",0.107
Man(a1-6)Man(a1-6)[Man(a1-2)]Man(a1-6)[Man(a1-2)Man(a1-2)]Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-2)]Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-2)Man(a1-2)]Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-2)Man(a1-2)Man(a1-2)]Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-2)Man(a1-2)Man(a1-2)Man(a1-2)]Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-2)Man(a1-2)Man(a1-2)Man(a1-2)Man(a1-2)]Man(a1-6)Man,-0.178
D-Rha(a1-3)D-Rha(a1-3)[Yer(a1-2)]D-Rha(a1-3)[Yer(a1-4)]Man(a1-4)D-Rha,0.142
Glc(a1-3)Glc(a1-3)Man(a1-2)Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-3)[Man(a1-2)ManOS(a1-6)][GlcNAc(b1-4)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,-0.082
Man(b1-2)[Glc(a1-3)]Man(a1-2)Man(a1-2)Man(b1-3)GlcNAc(b1-2)Man,-0.178
Glc(a1-2)Glc(b1-4)Glc(b1-4)Glc(b1-3)[GalNAc(a1-4)]GlcNAcA(a1-4)[GlcN(b1-7)]Kdo(a2-5)[Kdo(a2-4)]Kdo,-0.121
Glc(b1-6)Glc6AcPGro(a1-4)Gal(a1-3)GalOAc(b1-4)Glc,0.101
Man(a1-2)Man(a1-6)Man(a1-6)[Man(a1-3)Man(a1-2)Man(a1-2)]Man(a1-3)[Man(a1-2)Man(a1-6)[Man(a1-3)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,-0.159
XylOMe(b1-3)XylOMe(b1-2)[RhaOMe(a1-6)]GlcOMe(b1-2)GlcOMe-ol,0.295
Man(a1-2)Man(a1-3)[Man(a1-3)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,-0.059
GlcNAc(a1-3)GlcNAc2GroA6P(a6-6)GlcNAc,-0.208
Glc(a1-2)Glc(a1-2)Gal(a1-3)[Gal(a1-6)]Glc(a1-3)[LDManHep(a1-7)]LDManHepOP(a1-3)LDManHepOP(a1-5)[Kdo(a2-4)]Kdo(a2-6)GlcN4P(b1-6)GlcN1P,-0.065
ManNAc(a1-3)GlcA(b1-3)[Gal(b1-6)]Gal(b1-3)GlcNAc(b1-3)ManNAc,-0.008
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Fuc(a1-3)[Gal(b1-4)]GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,0.242
Fuc(a1-3)[Gal(b1-4)]GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)Man(a1-3)][GlcNAc(b1-4)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,-0.154
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-3)[Neu5Ac(a2-6)]GalNAc,-0.269
Lyx(a1-3)GlcOMe(b1-3)Lyx(b1-3)Lyx,0.203
Rha3Ac(a1-2)Rha3PEtn(a1-3)Rha2Ac(a1-3)[Glc(a1-4)]GlcNAc(b1-2)Rha3Ac,0.022
Galf(b1-1)Rib5P(5-4)GalNAc(b1-6)Galf(b1-3)Glc(b1-6)Galf,0.114
Gal(b1-4)GlcNAc(b1-2)Man(bond)[Man(bond)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,-0.161
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,0.108
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-6)[Neu5Ac(a2-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)]Gal(b1-4)Glc,-0.092
Pse5Ac7Ac(a2-6)Gal(b1-3)GalNAc(b1-4)Pse5Ac7Ac,-0.129
Man(bond)Man(b1-4)GlcNAc(b1-4)[Gal(b1-4)Fuc(a1-6)]GlcNAc,-0.059
[Glc(b1-4)Glc(b1-3)]Glc(b1-6)Glc(b1-4)Glc,-0.256
Glc(a1-3)Rha(a1-3)[Glc(a1-6)]GlcNAc(b1-7)LDManHep(a1-6)Glc(a1-2)Glc(a1-3)[Gal(a1-6)]Glc,-0.123
[GlcA(b1-2)]Rha(a1-2)Rha(a1-3)RhaOAc(a1-3)Rha,-0.0
Hex(bond)[Hex(bond)][Hex(bond)]GalNAc,-0.049
GlcAOLac(b1-4)GlcA(b1-4)GalNAcA(a1-3)QuiNAc(b1-2)GlcAOLac,0.142
D-FucNAc(a1-2)D-RhaOMe(a1-3)[D-FucNAc(a1-2)]D-Rha(a1-2)D-Rha(a1-2)D-Rha,-0.085
Man(a1-2)Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc,-0.103
Glc(b1-4)[Fuc(a1-3)]Glc(a1-3)Fuc(a1-3)Glc,0.052
GlcNBut(a1-4)GalNAc(a1-3)GalNAc(b1-2)GlcOP(a1-3)GlcNBut,0.121
L-QuiNAc(a1-3)GlcNAc(a1-6)GlcNAc3Lac(a1-3)L-QuiNAc,0.021
Gal(b1-3)GalNAc(a1-3)[Glc(a1-6)]Gal(b1-3)Gal,-0.072
Galf2Ac(b1-3)Gal(b1-3)[Gal(a1-2)]Gal(a1-3)Galf5Ac6Ac(b1-3)Glc(b1-5)Galf2Ac,-0.112
Glc(a1-3)[Gal(a1-6)]Glc(a1-3)[LDManHep(a1-7)]LDManHepOP(a1-3)LDManHepOPPEtn(a1-5)[Kdo(a2-4)[Rha(a1-5)]Kdo(a2-4)]Kdo,-0.179
Glc(b1-4)[Glc(b1-6)]Glc(b1-4)Glc(b1-4)Glc,-0.256
Neu5Ac(a2-3)[Neu5Ac(a2-3)Gal(b1-4)]GlcNAc(b1-2)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-4)]Man(a1-3)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,-0.17
Fuc(a1-2)[GalNAc(a1-3)]Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,0.222
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(a1-3)LDManHep,0.149
Neu5Ac(a2-3)Gal(b1-3)[Fuc(a1-2)Gal(b1-4)GlcNAc6S(b1-6)]GalNAc,-0.087
GlcN2Myr3Myr4P(b1-6)GlcN1PEtn2Myr3Myr,-0.185
Glc(b1-3)Glc(b1-2)[Glc(b1-3)]Glc(b1-4)Gal,-0.565
Rha(a1-6)Glc(a1-2)[Glc(a1-3)]Rha(a1-2)Rha(a1-2)Rha,-0.252
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-6)[Fuc(a1-2)Gal(b1-3)]GalNAc,0.084
Gal(b1-3)GalNAc(b1-4)GlcNAc(b1-2)Man(a1-6)[GalNAc(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc,0.151
Glc(b1-4)[Glc(b1-3)]Glc,-0.185
Gal(a1-6)Gal(a1-6)[Fuc(a1-2)][Glc(b1-4)]Glc(a1-6)Gal,-0.16
Neu5Ac(a2-3)Gal(b1-3)[Gal(bond)GlcNAc(bond)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-6)]GalNAc,0.001
GalNAc(b1-4)[GlcNAc(a1-3)]GalNAc(b1-3)Gal(a1-4)Gal(b1-3)GalNAc,-0.187
Fuc(a1-3)[Gal(b1-4)]GlcNAc(b1-3)Gal(b1-3)GalNAc,-0.38
Rha(a1-3)Rha(a1-3)[GlcNAc(b1-2)]Rha(a1-2)Rha(a1-2)Rha,-0.3
Galf(b1-3)Gal(a1-3)Galf(b1-3)Gal,-0.064
Glc(a1-3)Glc(b1-3)Gal-ol,-0.233
Glc(b1-2)D-Fuc3NBut4Ac(b1-6)GlcNAc(a1-4)[Glc(b1-3)][Glc(a1-6)]GalNAc(a1-3)GlcNAc(b1-2)Glc,-0.464
Rha(a1-3)Glc2GroA6Ac(b1-4)GlcA(b1-4)Glc(b1-4)Rha,0.063
[Parf(b1-3)]Man(a1-4)Man(a1-3)Fuc(a1-3)GlcNAc(a1-2)Man,0.344
Man(a1-2)Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-6)[Man(a1-3)][GlcNAc(b1-4)]Man(a1-6)][GlcNAc(b1-4)]Man(b1-4)GlcNAc(b1-4)GlcNAc,-0.19
GalNAc(b1-4)GlcA(b1-3)Ribf(b1-4)Gal(b1-3)GalNAc(a1-4)GalNAc,0.163
GlcNAcA3NAc(b1-4)GlcNAcA3NAc(b1-4)GlcNAcA3NAc(a1-3)Gal,0.129
Gal(bond)GlcNAc(bond)Man(bond)[GlcNAc(bond)Man(bond)]Man(b1-4)GlcNAc(b1-4)GlcNAc,-0.294
Glc(b1-3)Glc(b1-3)[Glc(b1-2)]Glc(a1-2)Fruf,-0.659
ManOPEtn(a1-2)Man(a1-3)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,-0.097
D-FucNAc(a1-2)Rha(a1-3)RhaGro,0.056
Fuc(a1-4)Xyl(b1-4)Rha(a1-3)Man(b1-4)Fuc,0.17
[Galf(b1-6)Galf(b1-5)Galf(b1-5)Galf(b1-2)]Man(a1-6)Man,-0.02
Xyl(a1-6)Glc(b1-4)[Gal(b1-2)Xyl(a1-6)]Glc(b1-4)[Ara(a1-2)Xyl(a1-6)]Glc(b1-4)Glc,-0.133
GalNAc(a1-4)GalNAc(a1-4)[Glc(b1-3)]GalNAc(a1-4)GalNAc(a1-4)GalNAc(a1-3)QuiNAcN,-0.088
GalNAc(a1-3)[Rha(a1-2)]D-Rha(b1-4)Glc(b1-6)Galf(b1-6)Gal(b1-3)GalNAc,0.076
Man2Ac(a1-2)D-Rha(a1-4)Gal(b1-3)Man2Ac,0.019
ManNAc(b1-4)Glc(b1-3)ManNAc,0.13
Fuc(a1-3)[Gal(b1-4)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-6)[Fuc(a1-3)[Gal(b1-4)]GlcNAc(b1-3)]Gal(b1-4)Glc,-0.042
Man(a1-3)[Man(bond)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-3)][Fuc(a1-6)]GlcNAc,-0.161
GlcNAcOPCho(b1-2)Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-3)][Fuc(a1-6)]GlcNAc,-0.117
[Ribf(b1-4)GlcA(b1-4)]Gal(a1-6)Man(a1-2)Man(a1-3)GalNAc(b1-3)Gal,0.31
Kdn(a2-3)[Gal(b1-4)]Gal(b1-3)[GlcNAc(b1-3)[Fuc(a1-4)]GlcNAc(b1-6)]GalNAc,-0.083
Glc(a1-2)Glc,-0.367
Gal(a1-2)Glc(a1-2)Fruf,-0.277
QuiNAcPGro(b1-3)[GlcNAcOAc(b1-2)]Gal(b1-3)GlcNAcOAc(b1-3)QuiNAcPGro,-0.049
[GlcNAcOP(a1-6)Man(a1-2)]Man(a1-6)[Man(b1-2)[GlcNAcOP(a1-6)]Man(a1-2)]Man(a1-6)[Man(a1-2)Man(b1-2)Man(b1-2)[GlcOP(a1-6)]Man(a1-2)]Man(a1-6)Man,0.208
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)[GlcNAc(b1-4)]Man(a1-3)[Gal(a1-4)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)][GlcNAc(b1-4)]Man(b1-4)GlcNAc(b1-4)GlcNAc,-0.086
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-6)[Gal(b1-4)GlcNAc(b1-3)]Gal(b1-4)Glc,0.075
Man(a1-3)Man(a1-2)Man(a1-2)[Man(a1-2)Man(a1-6)]Man(a1-3)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,-0.152
Fuc(a1-3)[Gal(b1-4)]GlcNAc(b1-4)Glc,-0.099
D-Rha4NLac(a1-3)Fuc1N4NBz7Et-ol,0.277
GalNAcA6N(a1-4)GalNFoA6N(a1-3)QuiNAc(a1-3)Rha(a1-4)GalNAcA6N,0.312
GalNAc(a1-3)[Fuc(a1-2)]Gal(bond)GlcNAc(bond)[GalNAc(a1-3)[Fuc(a1-2)]Gal(bond)GlcNAc(bond)]Gal(bond)GlcNAc(b1-3)Gal(b1-3)[Fuc(a1-2)Gal(bond)GlcNAc(b1-6)]GalNAc,-0.527
Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-6)]Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-3)]Man,-0.095
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-4)[Gal(b1-4)GlcNAc(b1-2)]Man(a1-3)[Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,0.073
8eLeg5Ac7Ac(a2-4)GlcA(b1-4)GlcA(b1-3)GlcNAc(a1-8)8eLeg5Ac7Ac,0.219
Col(a1-4)[Col(a1-2)Gal(b1-3)]GlcNAc(b1-4)GlcA(b1-3)GalNAc(b1-2)Col,0.066
Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-6)]Man(a1-6)[Glc(a1-2)Glc(a1-3)Glc(a1-3)Man(a1-2)Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAcOP,-0.24
GlcA(b1-3)Gal(b1-3)GlcNAc(b1-2)Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,0.127
[FucNAc(a1-2)]Rha(a1-3)GlcNAc(b1-3)Rha,0.071
GlcNAc(b1-4)Rha1Gro,-0.187
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(bond)[GlcNAc(b1-3)Gal(bond)]GalNAc,0.038
Gal(b1-3)Glc(b1-3)Rha(a1-4)[Gal(b1-3)]Glc(b1-3)Rha-ol,0.138
Gal(b1-3)GalNAc(b1-4)GlcNAc(b1-2)[Gal(b1-3)GalNAc(b1-4)GlcNAc(b1-4)]Man(a1-3)[GalNAc(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,0.039
Glc(b1-4)Rha(a1-3)[Glc(b1-6)Glc(b1-6)]Glc(b1-4)D-2dAraHexA(b1-4)Glc,-0.028
Glc(b1-3)GalNAc(a1-3)GalNAc(b1-3)Rha(a1-3)[QuiNAc(b1-3)Rha(a1-2)][LDManHep(a1-7)]LDManHep(a1-3)[LDManHep(a1-6)Glc(b1-4)]LDManHep(a1-5)[Ko(a2-4)]Kdo(a2-6)[AraOPN(b1-4)]GlcN(b1-6)GlcOPN,0.106
GalNAc(b1-4)GlcNAc,0.032
Gal(a1-2)Gal(a1-2)[Gal(b1-4)]Glc(a1-3)Glc(a1-3)LDManHep,-0.199
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)[Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-6)]GalNAc,0.228
Hex(bond)[HexNAc(bond)]GalNAc,0.048
GalNAc(b1-4)GalPGro(b1-6)Gal(b1-3)GalNAc,0.245
D-6dAraHexOMe(b1-4)D-6dAraHexOMe(b1-4)Dig3Me,0.04
FrufOAc(a1-2)Fruf(b2-1)FrufOAc,-0.114
Fuc(bond)[Gal(bond)]GlcNAc(b1-6)[Fuc(bond)HexNAc(bond)Gal(b1-3)]GalNAc(a1-3)[Neu5Ac(a2-6)]GalNAc,-0.121
Rha(a1-2)Rha(a1-3)[Glc(a1-4)]Rha(a1-3)GlcNAc(b1-2)Rha3Ac(a1-2)Rha(a1-3)[Glc(a1-4)]Rha(a1-3)GlcNAc1Etn,-0.02
